source_id,notice_id,listed_date,listed_valid_until,subject,notice_text,attachment_number,attachment_count,attachment_url,index_source_id,index_source_sha256,source,status
mtp_notice_77_attachment_2,Notification No 23/DCP/East/Tr/2017,16/02/2017,Till Next Order,,"In view of Brihanamumbai Mahanagar Palika Election 2017. in order to facilitate smooth flow of traffic and safety of people, following traffic regulation will be made effective on below mention Dates 20/02/2017,21/02/2017 and 23/02/2017",2,4,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/77/2017021600000000023002.jpg,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_77_attachment_3,Notification No 23/DCP/East/Tr/2017,16/02/2017,Till Next Order,,"In view of Brihanamumbai Mahanagar Palika Election 2017. in order to facilitate smooth flow of traffic and safety of people, following traffic regulation will be made effective on below mention Dates 20/02/2017,21/02/2017 and 23/02/2017",3,4,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/77/2017021600000000023003.jpg,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_77_attachment_4,Notification No 23/DCP/East/Tr/2017,16/02/2017,Till Next Order,,"In view of Brihanamumbai Mahanagar Palika Election 2017. in order to facilitate smooth flow of traffic and safety of people, following traffic regulation will be made effective on below mention Dates 20/02/2017,21/02/2017 and 23/02/2017",4,4,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/77/2017021600000000023004.jpg,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_80,Notification No 24/DCP(City)/TR/TEMP/2017,16/02/2017,Till Next Order,,The stretch of P.D mello Road North Bound from the junction of St. George Road - BEST St. George's Sub Station up to Electric Pole No. FR/ 48 will be No Parking for all types of vehicles except emergency vehicles for 24 hrs.,1,4,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/80/2017021600000000024001.jpg,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_80_attachment_2,Notification No 24/DCP(City)/TR/TEMP/2017,16/02/2017,Till Next Order,,The stretch of P.D mello Road North Bound from the junction of St. George Road - BEST St. George's Sub Station up to Electric Pole No. FR/ 48 will be No Parking for all types of vehicles except emergency vehicles for 24 hrs.,2,4,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/80/2017021600000000024002.jpg,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_80_attachment_3,Notification No 24/DCP(City)/TR/TEMP/2017,16/02/2017,Till Next Order,,The stretch of P.D mello Road North Bound from the junction of St. George Road - BEST St. George's Sub Station up to Electric Pole No. FR/ 48 will be No Parking for all types of vehicles except emergency vehicles for 24 hrs.,3,4,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/80/2017021600000000024003.jpg,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_80_attachment_4,Notification No 24/DCP(City)/TR/TEMP/2017,16/02/2017,Till Next Order,,The stretch of P.D mello Road North Bound from the junction of St. George Road - BEST St. George's Sub Station up to Electric Pole No. FR/ 48 will be No Parking for all types of vehicles except emergency vehicles for 24 hrs.,4,4,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/80/2017021600000000024004.jpg,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_83,Notification No 22/Temp/DCP/T/2017,15/02/2017,Till Next Order,,"Brihanmumbai Municipal Election Counting is on Dt.23/02/2017, The Election is on Saibaba path Sankul School, Lalbag, Mumbai. The Counting time Saibaba Lane, Lalbag, Mumbai route will be affected.",1,4,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/83/2017021500000000022001.jpg,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_83_attachment_2,Notification No 22/Temp/DCP/T/2017,15/02/2017,Till Next Order,,"Brihanmumbai Municipal Election Counting is on Dt.23/02/2017, The Election is on Saibaba path Sankul School, Lalbag, Mumbai. The Counting time Saibaba Lane, Lalbag, Mumbai route will be affected.",2,4,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/83/2017021500000000022002.jpg,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_83_attachment_3,Notification No 22/Temp/DCP/T/2017,15/02/2017,Till Next Order,,"Brihanmumbai Municipal Election Counting is on Dt.23/02/2017, The Election is on Saibaba path Sankul School, Lalbag, Mumbai. The Counting time Saibaba Lane, Lalbag, Mumbai route will be affected.",3,4,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/83/2017021500000000022003.jpg,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_83_attachment_4,Notification No 22/Temp/DCP/T/2017,15/02/2017,Till Next Order,,"Brihanmumbai Municipal Election Counting is on Dt.23/02/2017, The Election is on Saibaba path Sankul School, Lalbag, Mumbai. The Counting time Saibaba Lane, Lalbag, Mumbai route will be affected.",4,4,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/83/2017021500000000022004.jpg,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_800134,Notification No 25/DCP Sub/Traff/2017,15/02/2017,Till Next Order,,"In the process of Mahanagar Palika Election 2017 the Counting of Votes will be held at Shahaji Raje Krida Sankul,Andheri(W) Mumbai on 23/02/2017 and counting machines will be kept in the Strong Room situated at Shahaji Raje Krida Sankul Andheri (W)Mumbai from 20/02/2017 to 24/02/2017 as also the road mentioned below will be closed for vehicular traffic and there will be No Parking for all types of vehicles",1,1,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/800134/201702150000_800134_NotificationNo25DCPSubTraff2017.pdf,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_88,Notification No 20/DCP(City)/TRAFFIC/TEMP/2017,13/02/2017,Till Next Order,,Road Closed/No Entry/No Paking for Pandurang Budhkar Marg both side from Gopal Nagar to Deepak Talkies,1,4,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/88/2017021300000000020001.jpg,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_88_attachment_2,Notification No 20/DCP(City)/TRAFFIC/TEMP/2017,13/02/2017,Till Next Order,,Road Closed/No Entry/No Paking for Pandurang Budhkar Marg both side from Gopal Nagar to Deepak Talkies,2,4,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/88/2017021300000000020002.jpg,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_88_attachment_3,Notification No 20/DCP(City)/TRAFFIC/TEMP/2017,13/02/2017,Till Next Order,,Road Closed/No Entry/No Paking for Pandurang Budhkar Marg both side from Gopal Nagar to Deepak Talkies,3,4,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/88/2017021300000000020003.jpg,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_88_attachment_4,Notification No 20/DCP(City)/TRAFFIC/TEMP/2017,13/02/2017,Till Next Order,,Road Closed/No Entry/No Paking for Pandurang Budhkar Marg both side from Gopal Nagar to Deepak Talkies,4,4,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/88/2017021300000000020004.jpg,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_87,Notification No 21/Temp/DCP/T/2017,13/02/2017,Till Next Order,,"Brihanmumbai Municipal Election Counting is on Dt.23/02/2017, The Election is on Gildar Lane Municipal School. The Counting time Navjeevan Society to Gildar Lane Municipal School, Gildar Lane, Mumbai route will be be affected.",1,4,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/87/2017021300000000021001.jpg,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_87_attachment_2,Notification No 21/Temp/DCP/T/2017,13/02/2017,Till Next Order,,"Brihanmumbai Municipal Election Counting is on Dt.23/02/2017, The Election is on Gildar Lane Municipal School. The Counting time Navjeevan Society to Gildar Lane Municipal School, Gildar Lane, Mumbai route will be be affected.",2,4,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/87/2017021300000000021002.jpg,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_87_attachment_3,Notification No 21/Temp/DCP/T/2017,13/02/2017,Till Next Order,,"Brihanmumbai Municipal Election Counting is on Dt.23/02/2017, The Election is on Gildar Lane Municipal School. The Counting time Navjeevan Society to Gildar Lane Municipal School, Gildar Lane, Mumbai route will be be affected.",3,4,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/87/2017021300000000021003.jpg,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_87_attachment_4,Notification No 21/Temp/DCP/T/2017,13/02/2017,Till Next Order,,"Brihanmumbai Municipal Election Counting is on Dt.23/02/2017, The Election is on Gildar Lane Municipal School. The Counting time Navjeevan Society to Gildar Lane Municipal School, Gildar Lane, Mumbai route will be be affected.",4,4,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/87/2017021300000000021004.jpg,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_89,Notification No 19/DCP/HQ and Sub/Tr/2017,10/02/2017,Till Next Order,,No Entry and One Way Roads for Vehicles,1,5,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/89/2017021000000000019001.jpg,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_89_attachment_2,Notification No 19/DCP/HQ and Sub/Tr/2017,10/02/2017,Till Next Order,,No Entry and One Way Roads for Vehicles,2,5,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/89/2017021000000000019002.jpg,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_89_attachment_3,Notification No 19/DCP/HQ and Sub/Tr/2017,10/02/2017,Till Next Order,,No Entry and One Way Roads for Vehicles,3,5,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/89/2017021000000000019003.jpg,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_89_attachment_4,Notification No 19/DCP/HQ and Sub/Tr/2017,10/02/2017,Till Next Order,,No Entry and One Way Roads for Vehicles,4,5,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/89/2017021000000000019004.jpg,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_89_attachment_5,Notification No 19/DCP/HQ and Sub/Tr/2017,10/02/2017,Till Next Order,,No Entry and One Way Roads for Vehicles,5,5,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/89/2017021000000000019005.jpg,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_86,Notification No 18/TEMP/DCP/T/2017,07/02/2017,Till Next Order,,"On 13th February 2017 & 14th February 2017, on account of the Angarki Sankashti Chaturthi there will be a huge congregation of devotees at Shree Sidhhi Vinayak Mandir, Prabhadevi. In view of the large scale congregation, at and around, Prabhadevi, Shivaji park and Dadar, the movement of all vehicular traffic will be restricted on the following roads.",1,4,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/86/2017020700000000018001.jpg,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_86_attachment_2,Notification No 18/TEMP/DCP/T/2017,07/02/2017,Till Next Order,,"On 13th February 2017 & 14th February 2017, on account of the Angarki Sankashti Chaturthi there will be a huge congregation of devotees at Shree Sidhhi Vinayak Mandir, Prabhadevi. In view of the large scale congregation, at and around, Prabhadevi, Shivaji park and Dadar, the movement of all vehicular traffic will be restricted on the following roads.",2,4,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/86/2017020700000000018002.jpg,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_86_attachment_3,Notification No 18/TEMP/DCP/T/2017,07/02/2017,Till Next Order,,"On 13th February 2017 & 14th February 2017, on account of the Angarki Sankashti Chaturthi there will be a huge congregation of devotees at Shree Sidhhi Vinayak Mandir, Prabhadevi. In view of the large scale congregation, at and around, Prabhadevi, Shivaji park and Dadar, the movement of all vehicular traffic will be restricted on the following roads.",3,4,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/86/2017020700000000018003.jpg,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_86_attachment_4,Notification No 18/TEMP/DCP/T/2017,07/02/2017,Till Next Order,,"On 13th February 2017 & 14th February 2017, on account of the Angarki Sankashti Chaturthi there will be a huge congregation of devotees at Shree Sidhhi Vinayak Mandir, Prabhadevi. In view of the large scale congregation, at and around, Prabhadevi, Shivaji park and Dadar, the movement of all vehicular traffic will be restricted on the following roads.",4,4,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/86/2017020700000000018004.jpg,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
mtp_notice_95,Notification No.16/DCP(City)/TR/TEMP/2017,31/01/2017,Till Next Order,,Traffic arrangement at K. Dubhash Marg and Asiatic Library For Kalaghoda Festival - 2017,1,4,https://mtperp.mahatrafficechallan.gov.in/GetPublicNotice/95/2017013100000000016001.jpg,mtp_notifications_20260101_20260918,6de6022c14fc939a6ae0396367758be3e723d2ec484a6bfeedacda3907c7891d,official_notice_listing,effective_scope_and_supersession_unresolved
