state_code,district_code,subdistrict_code,town_code,area_name,residence,household_size_band,households_count,all_size_households_count,all_size_normal_household_persons_count,published_mean_household_size_persons,universe,source,source_id,source_sha256,source_row,observation_year,status
27,517,04166,000000,Sub-district - Bhiwandi,Total,11-14,5023,233027,1132486,4.9,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,721,2011,historical_control_not_current_demand
27,517,04166,000000,Sub-district - Bhiwandi,Total,15+,1858,233027,1132486,4.9,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,721,2011,historical_control_not_current_demand
27,517,04166,000000,Sub-district - Bhiwandi,Rural,1,2708,59858,274117,4.6,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,722,2011,historical_control_not_current_demand
27,517,04166,000000,Sub-district - Bhiwandi,Rural,2,6292,59858,274117,4.6,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,722,2011,historical_control_not_current_demand
27,517,04166,000000,Sub-district - Bhiwandi,Rural,3,8494,59858,274117,4.6,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,722,2011,historical_control_not_current_demand
27,517,04166,000000,Sub-district - Bhiwandi,Rural,4,13842,59858,274117,4.6,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,722,2011,historical_control_not_current_demand
27,517,04166,000000,Sub-district - Bhiwandi,Rural,5,12420,59858,274117,4.6,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,722,2011,historical_control_not_current_demand
27,517,04166,000000,Sub-district - Bhiwandi,Rural,6,7624,59858,274117,4.6,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,722,2011,historical_control_not_current_demand
27,517,04166,000000,Sub-district - Bhiwandi,Rural,7-10,7570,59858,274117,4.6,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,722,2011,historical_control_not_current_demand
27,517,04166,000000,Sub-district - Bhiwandi,Rural,11-14,730,59858,274117,4.6,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,722,2011,historical_control_not_current_demand
27,517,04166,000000,Sub-district - Bhiwandi,Rural,15+,178,59858,274117,4.6,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,722,2011,historical_control_not_current_demand
27,517,04166,000000,Sub-district - Bhiwandi,Urban,1,7963,173169,858369,5.0,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,723,2011,historical_control_not_current_demand
27,517,04166,000000,Sub-district - Bhiwandi,Urban,2,16546,173169,858369,5.0,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,723,2011,historical_control_not_current_demand
27,517,04166,000000,Sub-district - Bhiwandi,Urban,3,24232,173169,858369,5.0,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,723,2011,historical_control_not_current_demand
27,517,04166,000000,Sub-district - Bhiwandi,Urban,4,36418,173169,858369,5.0,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,723,2011,historical_control_not_current_demand
27,517,04166,000000,Sub-district - Bhiwandi,Urban,5,31038,173169,858369,5.0,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,723,2011,historical_control_not_current_demand
27,517,04166,000000,Sub-district - Bhiwandi,Urban,6,21064,173169,858369,5.0,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,723,2011,historical_control_not_current_demand
27,517,04166,000000,Sub-district - Bhiwandi,Urban,7-10,29935,173169,858369,5.0,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,723,2011,historical_control_not_current_demand
27,517,04166,000000,Sub-district - Bhiwandi,Urban,11-14,4293,173169,858369,5.0,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,723,2011,historical_control_not_current_demand
27,517,04166,000000,Sub-district - Bhiwandi,Urban,15+,1680,173169,858369,5.0,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,723,2011,historical_control_not_current_demand
27,517,04167,000000,Sub-district - Shahapur,Total,1,2341,64546,307575,4.8,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,724,2011,historical_control_not_current_demand
27,517,04167,000000,Sub-district - Shahapur,Total,2,5806,64546,307575,4.8,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,724,2011,historical_control_not_current_demand
27,517,04167,000000,Sub-district - Shahapur,Total,3,8577,64546,307575,4.8,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,724,2011,historical_control_not_current_demand
27,517,04167,000000,Sub-district - Shahapur,Total,4,15117,64546,307575,4.8,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,724,2011,historical_control_not_current_demand
27,517,04167,000000,Sub-district - Shahapur,Total,5,13331,64546,307575,4.8,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,724,2011,historical_control_not_current_demand
27,517,04167,000000,Sub-district - Shahapur,Total,6,8736,64546,307575,4.8,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,724,2011,historical_control_not_current_demand
27,517,04167,000000,Sub-district - Shahapur,Total,7-10,9483,64546,307575,4.8,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,724,2011,historical_control_not_current_demand
27,517,04167,000000,Sub-district - Shahapur,Total,11-14,956,64546,307575,4.8,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,724,2011,historical_control_not_current_demand
27,517,04167,000000,Sub-district - Shahapur,Total,15+,199,64546,307575,4.8,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,724,2011,historical_control_not_current_demand
27,517,04167,000000,Sub-district - Shahapur,Rural,1,1750,48783,237497,4.9,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,725,2011,historical_control_not_current_demand
27,517,04167,000000,Sub-district - Shahapur,Rural,2,4402,48783,237497,4.9,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,725,2011,historical_control_not_current_demand
27,517,04167,000000,Sub-district - Shahapur,Rural,3,6038,48783,237497,4.9,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,725,2011,historical_control_not_current_demand
27,517,04167,000000,Sub-district - Shahapur,Rural,4,10637,48783,237497,4.9,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,725,2011,historical_control_not_current_demand
27,517,04167,000000,Sub-district - Shahapur,Rural,5,10063,48783,237497,4.9,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,725,2011,historical_control_not_current_demand
27,517,04167,000000,Sub-district - Shahapur,Rural,6,6992,48783,237497,4.9,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,725,2011,historical_control_not_current_demand
27,517,04167,000000,Sub-district - Shahapur,Rural,7-10,7931,48783,237497,4.9,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,725,2011,historical_control_not_current_demand
27,517,04167,000000,Sub-district - Shahapur,Rural,11-14,804,48783,237497,4.9,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,725,2011,historical_control_not_current_demand
27,517,04167,000000,Sub-district - Shahapur,Rural,15+,166,48783,237497,4.9,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,725,2011,historical_control_not_current_demand
27,517,04167,000000,Sub-district - Shahapur,Urban,1,591,15763,70078,4.4,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,726,2011,historical_control_not_current_demand
27,517,04167,000000,Sub-district - Shahapur,Urban,2,1404,15763,70078,4.4,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,726,2011,historical_control_not_current_demand
27,517,04167,000000,Sub-district - Shahapur,Urban,3,2539,15763,70078,4.4,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,726,2011,historical_control_not_current_demand
27,517,04167,000000,Sub-district - Shahapur,Urban,4,4480,15763,70078,4.4,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,726,2011,historical_control_not_current_demand
27,517,04167,000000,Sub-district - Shahapur,Urban,5,3268,15763,70078,4.4,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,726,2011,historical_control_not_current_demand
27,517,04167,000000,Sub-district - Shahapur,Urban,6,1744,15763,70078,4.4,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,726,2011,historical_control_not_current_demand
27,517,04167,000000,Sub-district - Shahapur,Urban,7-10,1552,15763,70078,4.4,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,726,2011,historical_control_not_current_demand
27,517,04167,000000,Sub-district - Shahapur,Urban,11-14,152,15763,70078,4.4,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,726,2011,historical_control_not_current_demand
27,517,04167,000000,Sub-district - Shahapur,Urban,15+,33,15763,70078,4.4,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,726,2011,historical_control_not_current_demand
27,517,04168,000000,Sub-district - Kalyan,Total,1,14156,375936,1558757,4.1,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,727,2011,historical_control_not_current_demand
27,517,04168,000000,Sub-district - Kalyan,Total,2,38584,375936,1558757,4.1,Normal households; repeated totals and nested geography must not be summed,observed,census_hh1_maharashtra,32cde14d5871568173eef1ab33327d807fd18ad86574a152f1db6702334f3d8b,727,2011,historical_control_not_current_demand
