office_label,column_1_based,measure,office_level,category_code,printed_category_label,vehicles_count,aggregate_row,source_page,source,source_sha256
Auragan bad Region,8,registered_stock_20170331,region,15,15 Trucks & Lorries,21545,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Auragan bad Region,8,registered_stock_20170331,region,16,16 Tankers,5174,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Auragan bad Region,8,registered_stock_20170331,region,17,17 Del. Van(4 Wh.),35871,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Auragan bad Region,8,registered_stock_20170331,region,18,18 Del. Van(3 wh.),46691,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Auragan bad Region,8,registered_stock_20170331,region,19,19 Tractors,48948,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Auragan bad Region,8,registered_stock_20170331,region,20,20 Trailers,28023,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Auragan bad Region,8,registered_stock_20170331,region,21,21 Others.,1127,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Auragan bad Region,8,registered_stock_20170331,region,total_all_vehicles,Total,1748969,True,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Latur,9,registered_stock_20170331,office,1,1 Motor Cycles,236517,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Latur,9,registered_stock_20170331,office,2,2 Scooters,29725,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Latur,9,registered_stock_20170331,office,3,3 Mopeds,40047,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Latur,9,registered_stock_20170331,office,subtotal_two_wheelers,Total Two  wheelers,306289,True,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Latur,9,registered_stock_20170331,office,4,4 Motor Cars,31589,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Latur,9,registered_stock_20170331,office,5,5 Jeeps,14507,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Latur,9,registered_stock_20170331,office,6,6 Station Wagons,129,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Latur,9,registered_stock_20170331,office,7a,7(A) Taxi meter fitted,564,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Latur,9,registered_stock_20170331,office,7b,7(B) Taxi Tourist Cabs,743,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Latur,9,registered_stock_20170331,office,8,8 Autorickshaws,11819,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Latur,9,registered_stock_20170331,office,9,9 Stage Carriages,10,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Latur,9,registered_stock_20170331,office,10,10 Contract Carriages,458,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Latur,9,registered_stock_20170331,office,11,11 School Buses,515,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Latur,9,registered_stock_20170331,office,12,12 Pvt.Serv.Veh.,63,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Latur,9,registered_stock_20170331,office,13,13 Ambulances,97,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Latur,9,registered_stock_20170331,office,14,14 Arti. & Multi.Veh.,33,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Latur,9,registered_stock_20170331,office,15,15 Trucks & Lorries,7975,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Latur,9,registered_stock_20170331,office,16,16 Tankers,216,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Latur,9,registered_stock_20170331,office,17,17 Del. Van(4 Wh.),11626,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Latur,9,registered_stock_20170331,office,18,18 Del. Van(3 wh.),7868,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Latur,9,registered_stock_20170331,office,19,19 Tractors,12776,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Latur,9,registered_stock_20170331,office,20,20 Trailers,6894,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Latur,9,registered_stock_20170331,office,21,21 Others.,505,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Latur,9,registered_stock_20170331,office,total_all_vehicles,Total,414676,True,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Osmana bad,10,registered_stock_20170331,office,1,1 Motor Cycles,137512,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Osmana bad,10,registered_stock_20170331,office,2,2 Scooters,14779,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Osmana bad,10,registered_stock_20170331,office,3,3 Mopeds,4941,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Osmana bad,10,registered_stock_20170331,office,subtotal_two_wheelers,Total Two  wheelers,157232,True,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Osmana bad,10,registered_stock_20170331,office,4,4 Motor Cars,11886,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Osmana bad,10,registered_stock_20170331,office,5,5 Jeeps,5985,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Osmana bad,10,registered_stock_20170331,office,6,6 Station Wagons,54,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Osmana bad,10,registered_stock_20170331,office,7a,7(A) Taxi meter fitted,0,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Osmana bad,10,registered_stock_20170331,office,7b,7(B) Taxi Tourist Cabs,1437,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Osmana bad,10,registered_stock_20170331,office,8,8 Autorickshaws,4777,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Osmana bad,10,registered_stock_20170331,office,9,9 Stage Carriages,307,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Osmana bad,10,registered_stock_20170331,office,10,10 Contract Carriages,25,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Osmana bad,10,registered_stock_20170331,office,11,11 School Buses,223,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Osmana bad,10,registered_stock_20170331,office,12,12 Pvt.Serv.Veh.,8,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Osmana bad,10,registered_stock_20170331,office,13,13 Ambulances,65,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Osmana bad,10,registered_stock_20170331,office,14,14 Arti. & Multi.Veh.,0,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Osmana bad,10,registered_stock_20170331,office,15,15 Trucks & Lorries,5299,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Osmana bad,10,registered_stock_20170331,office,16,16 Tankers,182,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Osmana bad,10,registered_stock_20170331,office,17,17 Del. Van(4 Wh.),6328,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Osmana bad,10,registered_stock_20170331,office,18,18 Del. Van(3 wh.),3384,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Osmana bad,10,registered_stock_20170331,office,19,19 Tractors,12870,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Osmana bad,10,registered_stock_20170331,office,20,20 Trailers,5248,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Osmana bad,10,registered_stock_20170331,office,21,21 Others.,442,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Osmana bad,10,registered_stock_20170331,office,total_all_vehicles,Total,215752,True,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Ambe-jogai,11,registered_stock_20170331,office,1,1 Motor Cycles,77918,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Ambe-jogai,11,registered_stock_20170331,office,2,2 Scooters,6438,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Ambe-jogai,11,registered_stock_20170331,office,3,3 Mopeds,3787,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Ambe-jogai,11,registered_stock_20170331,office,subtotal_two_wheelers,Total Two  wheelers,88143,True,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Ambe-jogai,11,registered_stock_20170331,office,4,4 Motor Cars,5834,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Ambe-jogai,11,registered_stock_20170331,office,5,5 Jeeps,3475,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Ambe-jogai,11,registered_stock_20170331,office,6,6 Station Wagons,0,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Ambe-jogai,11,registered_stock_20170331,office,7a,7(A) Taxi meter fitted,54,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Ambe-jogai,11,registered_stock_20170331,office,7b,7(B) Taxi Tourist Cabs,367,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Ambe-jogai,11,registered_stock_20170331,office,8,8 Autorickshaws,3185,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Ambe-jogai,11,registered_stock_20170331,office,9,9 Stage Carriages,0,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Ambe-jogai,11,registered_stock_20170331,office,10,10 Contract Carriages,21,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Ambe-jogai,11,registered_stock_20170331,office,11,11 School Buses,128,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Ambe-jogai,11,registered_stock_20170331,office,12,12 Pvt.Serv.Veh.,4,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Ambe-jogai,11,registered_stock_20170331,office,13,13 Ambulances,25,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Ambe-jogai,11,registered_stock_20170331,office,14,14 Arti. & Multi.Veh.,212,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Ambe-jogai,11,registered_stock_20170331,office,15,15 Trucks & Lorries,2628,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Ambe-jogai,11,registered_stock_20170331,office,16,16 Tankers,219,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Ambe-jogai,11,registered_stock_20170331,office,17,17 Del. Van(4 Wh.),2401,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Ambe-jogai,11,registered_stock_20170331,office,18,18 Del. Van(3 wh.),3414,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Ambe-jogai,11,registered_stock_20170331,office,19,19 Tractors,4479,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Ambe-jogai,11,registered_stock_20170331,office,20,20 Trailers,2173,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Ambe-jogai,11,registered_stock_20170331,office,21,21 Others.,160,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Ambe-jogai,11,registered_stock_20170331,office,total_all_vehicles,Total,116922,True,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Latur Region,12,registered_stock_20170331,region,1,1 Motor Cycles,451947,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Latur Region,12,registered_stock_20170331,region,2,2 Scooters,50942,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Latur Region,12,registered_stock_20170331,region,3,3 Mopeds,48775,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Latur Region,12,registered_stock_20170331,region,subtotal_two_wheelers,Total Two  wheelers,551664,True,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Latur Region,12,registered_stock_20170331,region,4,4 Motor Cars,49309,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Latur Region,12,registered_stock_20170331,region,5,5 Jeeps,23967,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Latur Region,12,registered_stock_20170331,region,6,6 Station Wagons,183,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Latur Region,12,registered_stock_20170331,region,7a,7(A) Taxi meter fitted,618,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Latur Region,12,registered_stock_20170331,region,7b,7(B) Taxi Tourist Cabs,2547,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Latur Region,12,registered_stock_20170331,region,8,8 Autorickshaws,19781,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Latur Region,12,registered_stock_20170331,region,9,9 Stage Carriages,317,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Latur Region,12,registered_stock_20170331,region,10,10 Contract Carriages,504,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Latur Region,12,registered_stock_20170331,region,11,11 School Buses,866,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Latur Region,12,registered_stock_20170331,region,12,12 Pvt.Serv.Veh.,75,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Latur Region,12,registered_stock_20170331,region,13,13 Ambulances,187,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Latur Region,12,registered_stock_20170331,region,14,14 Arti. & Multi.Veh.,245,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Latur Region,12,registered_stock_20170331,region,15,15 Trucks & Lorries,15902,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Latur Region,12,registered_stock_20170331,region,16,16 Tankers,617,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Latur Region,12,registered_stock_20170331,region,17,17 Del. Van(4 Wh.),20355,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Latur Region,12,registered_stock_20170331,region,18,18 Del. Van(3 wh.),14666,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Latur Region,12,registered_stock_20170331,region,19,19 Tractors,30125,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Latur Region,12,registered_stock_20170331,region,20,20 Trailers,14315,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Latur Region,12,registered_stock_20170331,region,21,21 Others.,1107,False,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
Latur Region,12,registered_stock_20170331,region,total_all_vehicles,Total,747350,True,62,published_transport_statistics_2016_17,a75c07e8a5da3fbef9b368d4c2458ad88265c7037cad803f331a1fc2483e98ad
