state_code,district_code,area_name,residence,age_years_or_band,persons_count,male_persons_count,female_persons_count,source,source_id,source_sha256,source_row,observation_year,status
27,518,District - Mumbai Suburban (22),Rural,44,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2319,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,44,101622,53768,47854,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2319,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,45,178249,94247,84002,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2320,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,45,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2320,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,45,178249,94247,84002,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2320,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,46,106814,56525,50289,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2321,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,46,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2321,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,46,106814,56525,50289,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2321,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,47,88287,46661,41626,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2322,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,47,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2322,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,47,88287,46661,41626,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2322,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,48,101666,53855,47811,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2323,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,48,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2323,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,48,101666,53855,47811,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2323,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,49,85686,46362,39324,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2324,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,49,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2324,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,49,85686,46362,39324,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2324,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,50,147646,78011,69635,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2325,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,50,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2325,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,50,147646,78011,69635,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2325,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,51,83630,45831,37799,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2326,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,51,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2326,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,51,83630,45831,37799,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2326,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,52,79661,44273,35388,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2327,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,52,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2327,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,52,79661,44273,35388,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2327,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,53,65407,36108,29299,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2328,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,53,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2328,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,53,65407,36108,29299,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2328,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,54,76095,41179,34916,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2329,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,54,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2329,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,54,76095,41179,34916,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2329,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,55,109230,56300,52930,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2330,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,55,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2330,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,55,109230,56300,52930,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2330,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,56,71852,38590,33262,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2331,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,56,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2331,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,56,71852,38590,33262,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2331,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,57,55623,30328,25295,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2332,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,57,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2332,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,57,55623,30328,25295,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2332,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,58,62858,33827,29031,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2333,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,58,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2333,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,58,62858,33827,29031,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2333,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,59,55946,30209,25737,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2334,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,59,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2334,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,59,55946,30209,25737,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2334,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,60,101311,50629,50682,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2335,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,60,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2335,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,60,101311,50629,50682,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2335,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,61,54130,27962,26168,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2336,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,61,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2336,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,61,54130,27962,26168,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2336,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,62,48132,25209,22923,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2337,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,62,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2337,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,62,48132,25209,22923,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2337,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,63,43819,23353,20466,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2338,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,63,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2338,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,63,43819,23353,20466,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2338,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,64,40221,21068,19153,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2339,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,64,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2339,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,64,40221,21068,19153,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2339,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,65,67087,32069,35018,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2340,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,65,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2340,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,65,67087,32069,35018,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2340,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,66,37318,19179,18139,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2341,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,66,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2341,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,66,37318,19179,18139,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2341,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,67,28234,15175,13059,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2342,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,67,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2342,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,67,28234,15175,13059,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2342,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,68,30694,16167,14527,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2343,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,68,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2343,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,68,30694,16167,14527,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2343,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,69,26309,13942,12367,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2344,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,69,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2344,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,69,26309,13942,12367,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2344,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,70,49427,23137,26290,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2345,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,70,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2345,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,70,49427,23137,26290,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2345,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,71,26025,13354,12671,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2346,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,71,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2346,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,71,26025,13354,12671,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2346,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,72,21378,11260,10118,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2347,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Rural,72,0,0,0,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2347,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Urban,72,21378,11260,10118,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2347,2011,historical_control_not_current_demand
27,518,District - Mumbai Suburban (22),Total,73,16826,8897,7929,observed,census_c13_maharashtra,3a1e82a60ecb1363817e86a5080703f9532f48744dcafeca7c7cb1a744a0b566,2348,2011,historical_control_not_current_demand
