source,source_id,source_sha256,source_pdf_page,reference_date_basis,publisher_citation_year,state_name,district_name_as_printed,district_number_within_report_state,boundary_year,status,reference_year,age_label,male_persons_count,female_persons_count
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2012,45-49,42408,40657
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2013,45-49,43616,42003
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2014,45-49,44846,43377
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2015,45-49,46098,44780
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2016,45-49,47373,46213
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2012,50-54,33700,32287
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2013,50-54,35006,33645
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2014,50-54,36343,35036
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2015,50-54,37711,36460
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2016,50-54,39111,37919
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2012,55-59,26312,25350
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2013,55-59,27368,26165
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2014,55-59,28448,26996
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2015,55-59,29555,27845
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2016,55-59,30688,28711
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2012,60-64,20628,23679
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2013,60-64,21300,24087
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2014,60-64,21985,24497
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2015,60-64,22684,24911
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2016,60-64,23398,25327
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2012,65-69,18034,21506
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2013,65-69,18319,21842
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2014,65-69,18603,22179
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2015,65-69,18888,22517
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2016,65-69,19174,22858
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2012,70-74,11483,13680
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2013,70-74,11836,14102
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2014,70-74,12195,14532
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2015,70-74,12562,14971
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2016,70-74,12936,15418
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2012,75-79,5503,6560
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2013,75-79,5745,6843
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2014,75-79,5994,7133
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2015,75-79,6249,7430
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2016,75-79,6510,7735
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2012,80+,5101,6298
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2013,80+,5334,6552
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2014,80+,5574,6811
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2015,80+,5819,7077
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2016,80+,6071,7348
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2017,All ages,933230,905929
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2018,All ages,949542,920744
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2019,All ages,966009,935694
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2020,All ages,982600,950745
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2021,All ages,999346,965931
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2017,0,15842,14532
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2018,0,15685,14344
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2019,0,15516,14145
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2020,0,15333,13934
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2021,0,15138,13710
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2017,1,16242,15062
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2018,1,16119,14893
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2019,1,15984,14712
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2020,1,15838,14520
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2021,1,15679,14315
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2017,2,16765,15630
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2018,2,16673,15480
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2019,2,16571,15319
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2020,2,16457,15147
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2021,2,16333,14964
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2017,3,17385,16223
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2018,3,17323,16094
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2019,3,17251,15955
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2020,3,17169,15805
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2021,3,17076,15645
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2017,4,18077,16829
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2018,4,18044,16724
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2019,4,18001,16609
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2020,4,17949,16483
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2021,4,17887,16347
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2017,5,18815,17437
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2018,5,18810,17357
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2019,5,18797,17268
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2020,5,18774,17169
modelled,iips_district_projections_2012_2031,10ee5c104402d5f9e3e5b5476b6959c7c4d69ab8f61e38e12b9ba2908d99110a,1041,01 March,2022,Maharashtra,Nandurbar,01,2011,published_district_projection_not_observed_current_population,2021,5,18743,17060
