location_id,purpose,district_code,attraction_layer,nres_volume_m3,total_volume_m3,attraction_weight,radius_m,source
osm_node_10177484344,leisure,520,total,1627,2506432,2.50643e+06,300,derived
osm_node_10181749928,work,518,nres,290303,2258584,0.000119624,300,derived
osm_node_10182496470,social,518,total,0,318635,318635,300,derived
osm_node_10182496471,work,518,nres,0,219401,1.72836e-06,300,derived
osm_node_10182496471,education,518,total,0,219401,219401,300,derived
osm_node_10184728243,work,518,nres,17879,390506,9.34783e-06,300,derived
osm_node_10184728243,shopping,518,total,17879,390506,390506,300,derived
osm_node_10184830871,work,520,nres,0,1848539,2.33738e-05,300,derived
osm_node_10184847796,work,520,nres,0,1848539,2.33738e-05,300,derived
osm_node_10184847796,shopping,520,total,0,1848539,1.84854e+06,300,derived
osm_node_10185533565,work,518,nres,0,110490,8.70401e-07,300,derived
osm_node_10185533565,education,518,total,0,110490,110490,300,derived
osm_node_10196589526,social,518,total,0,333099,333099,300,derived
osm_node_10196823117,leisure,517,total,406817,1765621,1.76562e+06,300,derived
osm_node_10196906508,social,518,total,0,281047,281047,300,derived
osm_node_10199162870,leisure,518,total,2231,13029,13029,300,derived
osm_node_10201069814,work,520,nres,0,29032,3.67094e-07,300,derived
osm_node_10201069814,leisure,520,total,0,29032,29032,300,derived
osm_node_10201159270,work,520,nres,0,20476,2.58908e-07,300,derived
osm_node_10201159270,leisure,520,total,0,20476,20476,300,derived
osm_node_10203374505,work,520,nres,0,6715,8.49075e-08,300,derived
osm_node_10203374505,shopping,520,total,0,6715,6715,300,derived
osm_node_10205648221,work,520,nres,0,810609,1.02497e-05,300,derived
osm_node_10205648221,leisure,520,total,0,810609,810609,300,derived
osm_node_10205830779,work,520,nres,0,358920,4.53835e-06,300,derived
osm_node_10205830779,leisure,520,total,0,358920,358920,300,derived
osm_node_10206230213,social,520,total,0,15366,15366,300,derived
osm_node_10206551271,work,520,nres,0,478868,6.05502e-06,300,derived
osm_node_10206551271,shopping,520,total,0,478868,478868,300,derived
osm_node_10206551272,work,520,nres,0,478868,6.05502e-06,300,derived
osm_node_10206551272,shopping,520,total,0,478868,478868,300,derived
osm_node_10206551273,work,520,nres,0,478868,6.05502e-06,300,derived
osm_node_10206551273,shopping,520,total,0,478868,478868,300,derived
osm_node_10206551274,work,520,nres,0,478868,6.05502e-06,300,derived
osm_node_10206551274,shopping,520,total,0,478868,478868,300,derived
osm_node_10206551275,work,520,nres,0,478868,6.05502e-06,300,derived
osm_node_10206551275,shopping,520,total,0,478868,478868,300,derived
osm_node_10206551276,work,520,nres,0,478868,6.05502e-06,300,derived
osm_node_10206551276,shopping,520,total,0,478868,478868,300,derived
osm_node_10206551277,work,520,nres,0,569748,7.20415e-06,300,derived
osm_node_10206551277,shopping,520,total,0,569748,569748,300,derived
osm_node_10206551278,work,520,nres,0,569748,7.20415e-06,300,derived
osm_node_10206551278,shopping,520,total,0,569748,569748,300,derived
osm_node_10206551279,work,520,nres,0,569748,7.20415e-06,300,derived
osm_node_10206551279,shopping,520,total,0,569748,569748,300,derived
osm_node_10206551280,work,520,nres,0,795280,1.00559e-05,300,derived
osm_node_10206551280,shopping,520,total,0,795280,795280,300,derived
osm_node_10206551281,work,520,nres,0,795280,1.00559e-05,300,derived
osm_node_10206551281,shopping,520,total,0,795280,795280,300,derived
osm_node_10206652105,social,520,total,0,1242388,1.24239e+06,300,derived
osm_node_10206677117,work,520,nres,0,657912,8.31893e-06,300,derived
osm_node_10206677117,shopping,520,total,0,657912,657912,300,derived
osm_node_10206677118,work,520,nres,0,816460,1.03237e-05,300,derived
osm_node_10206677118,shopping,520,total,0,816460,816460,300,derived
osm_node_10206677119,work,520,nres,0,816460,1.03237e-05,300,derived
osm_node_10206677119,shopping,520,total,0,816460,816460,300,derived
osm_node_10206677120,work,520,nres,0,816460,1.03237e-05,300,derived
osm_node_10206677120,shopping,520,total,0,816460,816460,300,derived
osm_node_10206677121,work,520,nres,0,816460,1.03237e-05,300,derived
osm_node_10206677121,shopping,520,total,0,816460,816460,300,derived
osm_node_10206677122,work,520,nres,0,816460,1.03237e-05,300,derived
osm_node_10206677122,shopping,520,total,0,816460,816460,300,derived
osm_node_10206677123,work,520,nres,0,816460,1.03237e-05,300,derived
osm_node_10206677123,shopping,520,total,0,816460,816460,300,derived
osm_node_10211451431,work,520,nres,18488,1204292,2.08273e-05,300,derived
osm_node_10213702140,work,520,nres,0,584048,7.38497e-06,300,derived
osm_node_10213702140,leisure,520,total,0,584048,584048,300,derived
osm_node_10213702141,work,520,nres,0,584048,7.38497e-06,300,derived
osm_node_10213702141,shopping,520,total,0,584048,584048,300,derived
osm_node_10213702142,work,520,nres,0,584048,7.38497e-06,300,derived
osm_node_10213702142,shopping,520,total,0,584048,584048,300,derived
osm_node_10213702143,work,520,nres,0,584048,7.38497e-06,300,derived
osm_node_10213702144,work,520,nres,0,385827,4.87857e-06,300,derived
osm_node_10213702144,shopping,520,total,0,385827,385827,300,derived
osm_node_10213702145,work,520,nres,0,385827,4.87857e-06,300,derived
osm_node_10213702145,shopping,520,total,0,385827,385827,300,derived
osm_node_10213702148,work,520,nres,0,584048,7.38497e-06,300,derived
osm_node_10213702148,shopping,520,total,0,584048,584048,300,derived
osm_node_10213702149,work,520,nres,0,657912,8.31893e-06,300,derived
osm_node_10213702149,shopping,520,total,0,657912,657912,300,derived
osm_node_10213702150,work,520,nres,0,808608,1.02244e-05,300,derived
osm_node_10213702150,shopping,520,total,0,808608,808608,300,derived
osm_node_10213974869,work,518,nres,0,48032,3.78379e-07,300,derived
osm_node_10213974869,shopping,518,total,0,48032,48032,300,derived
osm_node_10214630217,work,518,nres,466550,1824503,0.000178028,300,derived
osm_node_10214630217,leisure,518,total,466550,1824503,1.8245e+06,300,derived
osm_node_10218172785,work,518,nres,52623,1456997,2.99367e-05,300,derived
osm_node_10218172785,leisure,518,total,52623,1456997,1.457e+06,300,derived
osm_node_10218802926,leisure,517,total,8566,51805,51805,300,derived
osm_node_10220791039,work,520,nres,0,1914730,2.42107e-05,300,derived
osm_node_10220791039,shopping,520,total,0,1914730,1.91473e+06,300,derived
osm_node_10220801717,work,519,nres,1136659,1820975,0.000441197,300,derived
osm_node_10220801717,leisure,519,total,1136659,1820975,1.82098e+06,300,derived
osm_node_10220803817,work,519,nres,1154642,1860810,0.000448232,300,derived
osm_node_10220803817,leisure,519,total,1154642,1860810,1.86081e+06,300,derived
osm_node_10220810750,social,520,total,0,1175186,1.17519e+06,300,derived
osm_node_10220942701,work,519,nres,322693,2356781,0.000134355,300,derived
osm_node_10220942701,leisure,519,total,322693,2356781,2.35678e+06,300,derived
osm_node_10221860722,work,518,nres,58406,885290,2.74615e-05,300,derived
osm_node_10221860722,leisure,518,total,58406,885290,885290,300,derived
osm_node_10221860723,work,518,nres,171273,2063120,7.63314e-05,300,derived
osm_node_10221860723,shopping,518,total,171273,2063120,2.06312e+06,300,derived
osm_node_10221860821,work,518,nres,62176,924651,2.90941e-05,300,derived
osm_node_10221860821,leisure,518,total,62176,924651,924651,300,derived
osm_node_10221867617,social,518,total,60429,2452728,2.45273e+06,300,derived
osm_node_10222807376,work,520,nres,0,1503994,1.90172e-05,300,derived
osm_node_10222807376,shopping,520,total,0,1503994,1.50399e+06,300,derived
osm_node_10222864283,work,520,nres,0,816460,1.03237e-05,300,derived
osm_node_10222864283,shopping,520,total,0,816460,816460,300,derived
osm_node_10222864284,work,520,nres,0,816460,1.03237e-05,300,derived
osm_node_10222864284,shopping,520,total,0,816460,816460,300,derived
osm_node_10222864285,work,520,nres,0,816460,1.03237e-05,300,derived
osm_node_10222864285,shopping,520,total,0,816460,816460,300,derived
osm_node_10222864286,work,520,nres,0,816460,1.03237e-05,300,derived
osm_node_10222864286,shopping,520,total,0,816460,816460,300,derived
osm_node_10222864291,work,520,nres,0,795280,1.00559e-05,300,derived
osm_node_10222864291,shopping,520,total,0,795280,795280,300,derived
osm_node_10222864292,work,520,nres,0,795280,1.00559e-05,300,derived
osm_node_10222864292,shopping,520,total,0,795280,795280,300,derived
osm_node_10222864293,work,520,nres,0,795280,1.00559e-05,300,derived
osm_node_10222864294,work,520,nres,0,795280,1.00559e-05,300,derived
osm_node_10222864294,shopping,520,total,0,795280,795280,300,derived
osm_node_10222864295,work,520,nres,0,795280,1.00559e-05,300,derived
osm_node_10222864295,shopping,520,total,0,795280,795280,300,derived
osm_node_10222864296,work,520,nres,0,795280,1.00559e-05,300,derived
osm_node_10222864296,shopping,520,total,0,795280,795280,300,derived
osm_node_10222864297,work,520,nres,0,795280,1.00559e-05,300,derived
osm_node_10222864297,shopping,520,total,0,795280,795280,300,derived
osm_node_10222864298,work,520,nres,0,795280,1.00559e-05,300,derived
osm_node_10222864298,shopping,520,total,0,795280,795280,300,derived
osm_node_10222864299,work,520,nres,0,795280,1.00559e-05,300,derived
osm_node_10222864299,shopping,520,total,0,795280,795280,300,derived
osm_node_10222864300,work,520,nres,0,795280,1.00559e-05,300,derived
osm_node_10222864301,work,520,nres,0,795280,1.00559e-05,300,derived
osm_node_10222864301,shopping,520,total,0,795280,795280,300,derived
osm_node_10222864302,work,520,nres,0,795280,1.00559e-05,300,derived
osm_node_10222864302,shopping,520,total,0,795280,795280,300,derived
osm_node_10222864303,work,520,nres,0,795280,1.00559e-05,300,derived
osm_node_10222864303,shopping,520,total,0,795280,795280,300,derived
osm_node_10222864304,work,520,nres,0,795280,1.00559e-05,300,derived
osm_node_10222864304,shopping,520,total,0,795280,795280,300,derived
osm_node_10222864305,work,520,nres,0,795280,1.00559e-05,300,derived
osm_node_10222864305,shopping,520,total,0,795280,795280,300,derived
osm_node_10222864306,work,520,nres,0,795280,1.00559e-05,300,derived
osm_node_10222864306,shopping,520,total,0,795280,795280,300,derived
osm_node_10222864307,work,520,nres,0,795280,1.00559e-05,300,derived
osm_node_10222864307,shopping,520,total,0,795280,795280,300,derived
osm_node_10222864310,work,520,nres,0,795280,1.00559e-05,300,derived
osm_node_10222864310,shopping,520,total,0,795280,795280,300,derived
osm_node_10222864311,work,520,nres,0,684424,8.65416e-06,300,derived
osm_node_10222864311,shopping,520,total,0,684424,684424,300,derived
osm_node_10222864312,work,520,nres,0,684424,8.65416e-06,300,derived
osm_node_10222864312,shopping,520,total,0,684424,684424,300,derived
osm_node_10222864314,work,520,nres,0,569748,7.20415e-06,300,derived
osm_node_10222864314,shopping,520,total,0,569748,569748,300,derived
osm_node_10222864315,work,520,nres,0,569748,7.20415e-06,300,derived
osm_node_10222864315,shopping,520,total,0,569748,569748,300,derived
osm_node_10222864316,work,520,nres,0,569748,7.20415e-06,300,derived
osm_node_10222864316,shopping,520,total,0,569748,569748,300,derived
osm_node_10222924218,work,520,nres,0,569748,7.20415e-06,300,derived
osm_node_10222924218,shopping,520,total,0,569748,569748,300,derived
osm_node_10222924219,work,520,nres,0,569748,7.20415e-06,300,derived
osm_node_10222924219,shopping,520,total,0,569748,569748,300,derived
osm_node_10222924220,work,520,nres,0,569748,7.20415e-06,300,derived
osm_node_10222924220,shopping,520,total,0,569748,569748,300,derived
osm_node_10222924221,work,520,nres,0,569748,7.20415e-06,300,derived
osm_node_10222924221,shopping,520,total,0,569748,569748,300,derived
osm_node_10222924222,work,520,nres,0,795280,1.00559e-05,300,derived
osm_node_10222924223,work,520,nres,0,569748,7.20415e-06,300,derived
osm_node_10222924223,shopping,520,total,0,569748,569748,300,derived
osm_node_10222924224,work,520,nres,0,569748,7.20415e-06,300,derived
osm_node_10222924224,shopping,520,total,0,569748,569748,300,derived
osm_node_10222924225,work,520,nres,0,569748,7.20415e-06,300,derived
osm_node_10222924225,shopping,520,total,0,569748,569748,300,derived
osm_node_10222924231,work,520,nres,0,569748,7.20415e-06,300,derived
osm_node_10222924231,shopping,520,total,0,569748,569748,300,derived
osm_node_10222924232,work,520,nres,0,569748,7.20415e-06,300,derived
osm_node_10222924232,shopping,520,total,0,569748,569748,300,derived
osm_node_10222924233,work,520,nres,0,569748,7.20415e-06,300,derived
osm_node_10222924233,shopping,520,total,0,569748,569748,300,derived
osm_node_10222924234,work,520,nres,0,569748,7.20415e-06,300,derived
osm_node_10222924234,shopping,520,total,0,569748,569748,300,derived
osm_node_10222924235,work,520,nres,0,478868,6.05502e-06,300,derived
osm_node_10222924236,work,520,nres,0,478868,6.05502e-06,300,derived
osm_node_10222924236,shopping,520,total,0,478868,478868,300,derived
osm_node_10222924237,work,520,nres,0,478868,6.05502e-06,300,derived
osm_node_10222924237,shopping,520,total,0,478868,478868,300,derived
osm_node_10222924238,work,520,nres,0,478868,6.05502e-06,300,derived
osm_node_10222924238,shopping,520,total,0,478868,478868,300,derived
osm_node_10222924239,work,520,nres,0,478868,6.05502e-06,300,derived
osm_node_10222924239,leisure,520,total,0,478868,478868,300,derived
osm_node_10222924240,work,520,nres,0,478868,6.05502e-06,300,derived
osm_node_10222924240,shopping,520,total,0,478868,478868,300,derived
osm_node_10222924241,work,520,nres,0,378716,4.78866e-06,300,derived
osm_node_10223327417,work,518,nres,1100789,2357085,0.000404701,300,derived
osm_node_10223724544,work,520,nres,0,1914730,2.42107e-05,300,derived
osm_node_10223724544,shopping,520,total,0,1914730,1.91473e+06,300,derived
osm_node_10223724545,work,520,nres,0,1643748,2.07843e-05,300,derived
osm_node_10223724545,shopping,520,total,0,1643748,1.64375e+06,300,derived
osm_node_10223724546,work,520,nres,0,1643748,2.07843e-05,300,derived
osm_node_10223724546,shopping,520,total,0,1643748,1.64375e+06,300,derived
osm_node_10223750525,work,520,nres,0,1914730,2.42107e-05,300,derived
osm_node_10223750525,shopping,520,total,0,1914730,1.91473e+06,300,derived
osm_node_10223750526,work,520,nres,0,1914730,2.42107e-05,300,derived
osm_node_10223750526,shopping,520,total,0,1914730,1.91473e+06,300,derived
osm_node_10223750527,work,520,nres,0,1914730,2.42107e-05,300,derived
osm_node_10223750527,shopping,520,total,0,1914730,1.91473e+06,300,derived
osm_node_10223763773,work,520,nres,0,1643748,2.07843e-05,300,derived
osm_node_10223763773,shopping,520,total,0,1643748,1.64375e+06,300,derived
osm_node_10223763774,work,520,nres,0,1643748,2.07843e-05,300,derived
osm_node_10223763774,shopping,520,total,0,1643748,1.64375e+06,300,derived
osm_node_10223835617,work,519,nres,822039,1664822,0.000320798,300,derived
osm_node_10223835617,shopping,519,total,822039,1664822,1.66482e+06,300,derived
osm_node_10224875491,social,520,total,0,748685,748685,300,derived
osm_node_10224875500,work,520,nres,0,806942,1.02033e-05,300,derived
osm_node_10224875500,shopping,520,total,0,806942,806942,300,derived
osm_node_10224875501,work,520,nres,0,806942,1.02033e-05,300,derived
osm_node_10224875501,shopping,520,total,0,806942,806942,300,derived
osm_node_10225459821,work,518,nres,270387,2859015,0.000117368,300,derived
osm_node_10225459821,shopping,518,total,270387,2859015,2.85902e+06,300,derived
osm_node_10225613847,work,520,nres,0,663,8.38327e-09,300,derived
osm_node_10225613847,leisure,520,total,0,663,663,300,derived
osm_node_10225626517,work,519,nres,324767,1045016,0.000128655,300,derived
osm_node_10227697404,work,518,nres,0,2268758,1.78725e-05,300,derived
osm_node_10227697404,shopping,518,total,0,2268758,2.26876e+06,300,derived
osm_node_10228082834,work,520,nres,0,1912068,2.4177e-05,300,derived
osm_node_10228082835,work,520,nres,0,1912068,2.4177e-05,300,derived
osm_node_10228082835,leisure,520,total,0,1912068,1.91207e+06,300,derived
osm_node_10230192535,work,518,nres,0,1432392,1.12839e-05,300,derived
osm_node_10230192535,leisure,518,total,0,1432392,1.43239e+06,300,derived
osm_node_10230892828,work,520,nres,0,20624,2.60779e-07,300,derived
osm_node_10230892828,shopping,520,total,0,20624,20624,300,derived
osm_node_10230905252,work,518,nres,77153,1564109,3.93851e-05,300,derived
osm_node_10230905252,shopping,518,total,77153,1564109,1.56411e+06,300,derived
osm_node_10232553825,work,518,nres,0,1559028,1.22815e-05,300,derived
osm_node_10232553825,education,518,total,0,1559028,1.55903e+06,300,derived
osm_node_10235103207,work,520,nres,0,957283,1.21043e-05,300,derived
osm_node_10235103207,leisure,520,total,0,957283,957283,300,derived
osm_node_10235306345,work,520,nres,0,1535532,1.9416e-05,300,derived
osm_node_10235306345,education,520,total,0,1535532,1.53553e+06,300,derived
osm_node_10235421239,work,520,nres,0,1974009,2.49603e-05,300,derived
osm_node_10235421239,leisure,520,total,0,1974009,1.97401e+06,300,derived
osm_node_10235487945,work,520,nres,0,1974009,2.49603e-05,300,derived
osm_node_10235487945,shopping,520,total,0,1974009,1.97401e+06,300,derived
osm_node_10236598049,work,520,nres,0,1812731,2.2921e-05,300,derived
osm_node_10236598049,shopping,520,total,0,1812731,1.81273e+06,300,derived
osm_node_10236598050,work,520,nres,0,1812731,2.2921e-05,300,derived
osm_node_10236598050,leisure,520,total,0,1812731,1.81273e+06,300,derived
osm_node_10236598053,work,520,nres,0,1974009,2.49603e-05,300,derived
osm_node_10236598053,shopping,520,total,0,1974009,1.97401e+06,300,derived
osm_node_10236636251,work,520,nres,0,1974009,2.49603e-05,300,derived
osm_node_10236636251,shopping,520,total,0,1974009,1.97401e+06,300,derived
osm_node_10237441918,work,520,nres,32408,1998645,3.50876e-05,300,derived
osm_node_10237441918,leisure,520,total,32408,1998645,1.99864e+06,300,derived
osm_node_10239593364,work,520,nres,0,2121255,2.68221e-05,300,derived
osm_node_10239593364,shopping,520,total,0,2121255,2.12126e+06,300,derived
osm_node_10240067441,work,520,nres,0,867292,1.09664e-05,300,derived
osm_node_10241664609,work,518,nres,1003305,2566673,0.000372157,300,derived
osm_node_10241664609,shopping,518,total,1003305,2566673,2.56667e+06,300,derived
osm_node_10242046218,work,520,nres,0,251279,3.17728e-06,300,derived
